artigoEmPeriodico	Fernando Luis Rossi	2023	2595-2277		A implantação da gestão de facilities em um Centro de Distribuição: um estudo de caso	Revista Acadêmica de Ensino de Ciências e Tecnologia do IFSP - Campus Cubatão	ANTONIO, M. J. P. ; FEITOSA, W. R. ; BARBOSA, R. ; ROSSI, FERNANDO LUIS		
artigoEmPeriodico	Fernando Luis Rossi	2022	0171-6468	http://dx.doi.org/10.1007/s00291-022-00678-9	Beam search-based heuristics for the mixed no-idle flowshop with total flowtime criterion	OR SPECTRUM	ROSSI, FERNANDO LUIS; NAGANO, MARCELO SEIDO		
artigoEmPeriodico	Fernando Luis Rossi	2022	2179-5975		PROJETO CATANDO HISTÓRIAS?INTEGRANDO O CONHECIMENTO SOBRE LOGÍSTICA REVERSA COM A HISTÓRIA DA CIDADE DE SÃO PAULO	REVISTA LICEU ON-LINE	FEITOSA, W. R. ; ROSSI, F. L. ; LIMA, I. T. S. E. ; FERRO, R. ; SILVEIRA, L. L. ; ROSSETI, W.		
artigoEmPeriodico	Fernando Luis Rossi	2022	2177-3246		Economia Circular no Brasil: Estudo de caso em um Centro de Recondicionamento de Computadores	REVISTA DE GEOPOLITICA	ROSSI, F. L.; LIMA, I. T. S. E. ; BARBOSA, R. ; SOUZA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2022	2177-3246		RISCO ENERGÉTICO NAS CIDADES: AUMENTANDO A RESILIÊNCIA PELO CONTROLE DAS OPERAÇÕES	REVISTA DE GEOPOLITICA	MENDONCA, F. C. ; ROSSI, FERNANDO LUIS ; SILVA, H. C. ; SOUZA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2022	2177-3246		ECONOMIA CIRCULAR: CONCEITOS E PERSPECTIVAS NA SOCIEDADE CONTEMPORÂNEA	REVISTA DE GEOPOLITICA	ROSSI, FERNANDO LUIS; LIMA, I. ; SILVEIRA, L. ; BARBOSA, R. ; SOUZA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2021	0360-8352	http://dx.doi.org/10.1016/j.cie.2021.107337	Heuristics and Iterated Greedy Algorithms for the Distributed Mixed No-idle Flowshop With Sequence-Dependent Setup Times	COMPUTERS & INDUSTRIAL ENGINEERING	ROSSI, F. L.; NAGANO, M. S.		
artigoEmPeriodico	Fernando Luis Rossi	2021	2177-3246		ECONOMIA CIRCULAR E POLÍTICAS PÚBLICAS: LEGISLAÇÃO E DESAFIOS	REVISTA DE GEOPOLITICA	ROSSI, F. L.; LIMA, I. T. S. ; SILVEIRA, L. L. ; BARBOSA, R. ; SOUZA, R. F.		
artigoEmPeriodico	Fernando Luis Rossi	2021	2674-8185		FERRAMENTAS DO MARKETING DIGITAL COMO ESTRATÉGIA DE CONSOLIDAÇÃO DE MARCA: UM ESTUDO SOBRE C6 BANK	Revista Inovação Social	SANCHEZ, R. T. ; ROSSI, FERNANDO LUIS ; FEITOSA, W. R. ; ROSSETI, W. ; MENDONCA, F. ; BARBOSA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2021	2674-8185		Overbooking: Uma Gestão de Conflitos Operacionais de uma Companhia Aérea	Revista Inovação Social	OLIVEIRA, M. T. M. ; FEITOSA, W. R. ; MENDONCA, F. ; ROSSETI, W. ; BARBOSA, R. ; ROSSI, FERNANDO LUIS		
artigoEmPeriodico	Fernando Luis Rossi	2021	2674-8185		GESTÃO DE DOCUMENTOS E A SUA IMPORTÂNCIA NO GERENCIAMENTO DE  PROJETOS	Revista Inovação Social	SOUSA, J. Z. ; ROSSI, FERNANDO LUIS ; FEITOSA, W. R. ; ROSSETI, W. ; MENDONCA, F. ; BARBOSA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2021	2674-8185		ACESSIBILIDADE E LEGISLAÇÃO NO BRASIL ? UM ESTUDO NA CPTM	Revista Inovação Social	SILVA, L. R. ; ROSSI, FERNANDO LUIS ; FEITOSA, W. R. ; ROSSETI, W. ; MENDONCA, F. ; BARBOSA, R.		
artigoEmPeriodico	Fernando Luis Rossi	2020	2210-6502	http://dx.doi.org/10.1016/j.swevo.2020.100689	Heuristics and metaheuristics for the mixed no-idle flowshop with sequence-dependent setup times and total tardiness minimisation	Swarm and Evolutionary Computation	ROSSI, FERNANDO LUIS; NAGANO, MARCELO SEIDO		
artigoEmPeriodico	Fernando Luis Rossi	2019	0957-4174	http://dx.doi.org/10.1016/j.eswa.2019.01.057	Heuristics for the mixed no-idle flowshop with sequence-dependent setup times and total flowtime criterion	EXPERT SYSTEMS WITH APPLICATIONS	ROSSI, FERNANDO LUIS; NAGANO, MARCELO SEIDO		
artigoEmPeriodico	Fernando Luis Rossi	2019	0160-5682	http://dx.doi.org/10.1080/01605682.2019.1671149	Heuristics for the mixed no-idle flowshop with sequence-dependent setup times	JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY	ROSSI, F. L.; NAGANO, MARCELO SEIDO		
artigoEmPeriodico	Fernando Luis Rossi	2018	0305-215X	http://dx.doi.org/10.1080/0305215x.2018.1444163	High-performing heuristics to minimize flowtime in no-idle permutation flowshop	ENGINEERING OPTIMIZATION	NAGANO, MARCELO SEIDO ; ROSSI, FERNANDO LUIS ; MARTARELLI, NÁDIA JUNQUEIRA		
artigoEmPeriodico	Fernando Luis Rossi	2017	0944-6524	http://dx.doi.org/10.1007/s11740-017-0747-2	A new efficient heuristic method for minimizing the total tardiness in a no-idle permutation flow shop	PRODUCTION ENGINEERING	NAGANO, MARCELO SEIDO ; ROSSI, FERNANDO LUIS ; TOMAZELLA, CAIO PAZIANI		
artigoEmPeriodico	Fernando Luis Rossi	2016	1433-3015	http://dx.doi.org/10.1007/s00170-016-8484-9	Evaluation of high performance constructive heuristics for the flow shop with makespan minimization	International Journal of Advanced Manufacturing Technology (Internet)	ROSSI, FERNANDO LUIS; NAGANO, MARCELO SEIDO ; NETO, ROBERTO FERNANDES TAVARES		
artigoEmPeriodico	Fernando Luis Rossi	2016	1433-3015	http://dx.doi.org/10.1007/s00170-016-9347-0	An effective constructive heuristic for permutation flow shop scheduling problem with total flow time criterion	International Journal of Advanced Manufacturing Technology (Internet)	ROSSI, FERNANDO LUIS; NAGANO, MARCELO SEIDO ; SAGAWA, JULIANA KEIKO		
artigoEmPeriodico	Igor Polezi Munhoz	2024	2178-9010	http://dx.doi.org/10.7769/gesec.v15i6.3946	Pharmaceutical emerging markets: technological mapping and innovation networks	REVISTA DE GESTÃO E SECRETARIADO	OLIVEIRA, KARINA FERNANDES DE ; SANTOS, NEUSA MARIA BASTOS FERNANDES DOS ; Munhoz, Igor Polezi ; OLIVEIRA, GABRIEL GOMES DE ; Akkari, Alessandra Cristina Santos		
artigoEmPeriodico	Igor Polezi Munhoz	2023	2178-9010	http://dx.doi.org/10.7769/gesec.v14i2.1665	Operacionalização da metodologia Kaizen a fim de otimizar o desempenho organizacional: um enfoque na gestão de processos em uma indústria eletrônica	REVISTA DE GESTÃO E SECRETARIADO	GODOY, ROBERTA FERNANDA ; Munhoz, Igor Polezi ; DE OLIVEIRA, GABRIEL GOMES ; ROSA, MARIA THEREZA DE MORAES GOMES ; DE GOUVÊA, MÍRIAM TVRZSKÁ ; Akkari, Alessandra Cristina Santos		
artigoEmPeriodico	Igor Polezi Munhoz	2023	1877-0509	http://dx.doi.org/10.1016/j.procs.2023.01.337	International publication trends in Lean Agile Management research: a bibliometric analysis	PROCEDIA COMPUTER SCIENCE	ITO, JULIA YUMI ; SILVEIRA, FRANCIANE FREITAS ; Munhoz, Igor Polezi ; Akkari, Alessandra Cristina Santos		
artigoEmPeriodico	Igor Polezi Munhoz	2022	1877-0509	http://dx.doi.org/10.1016/j.procs.2022.01.216	Assessing the digital maturity of micro and small enterprises: a focus on an emerging market	PROCEDIA COMPUTER SCIENCE	DA COSTA, LAIS SANTIAGO ; Munhoz, Igor Polezi ; PEREIRA, LUCIANA ; SANTOS AKKARI, ALESSANDRA CRISTINA		
artigoEmPeriodico	Igor Polezi Munhoz	2022	2175-0556	http://dx.doi.org/10.21710/rch.v32i.654	Assessment of safety culture maturity in a food industry: a comparison between manufacturing and administration sector	Revista Científica Hermes	GARCIA, DRIELLY DE PAULA ; Munhoz, Igor Polezi ; STOPIGLIA, FELIPE SILVEIRA ; Akkari, Alessandra Cristina Santos		
artigoEmPeriodico	Igor Polezi Munhoz	2021	2175-0556	http://dx.doi.org/10.21710/rch.v30i0.608	Ergonomia e qualidade de vida no trabalho: um estudo de caso no agronegócio brasileiro	Revista Científica Hermes	KUMAGAI, B. H. ; MUNHOZ, I. P. ; AKKARI, A. C. S.		
artigoEmPeriodico	Igor Polezi Munhoz	2020	1984-3526	http://dx.doi.org/10.3895/rts.v16n45.11551	Impacto da Indústria 4.0 na geração de inovação em tecnologias médicas: uma abordagem patentária	REVISTA TECNOLOGIA E SOCIEDADE (ONLINE)	GOES, A. B. B. ; MUNHOZ, I. P. ; AKKARI, A. C. S.		
artigoEmPeriodico	Igor Polezi Munhoz	2020	2278-5221	http://dx.doi.org/10.18178/ijpmbs.9.4.158-163	Biopharmaceutical innovation on pharmerging countries: a quantitative analysis and scenario prediction	International Journal of Pharma Medicine and Biological Sciences	SILVA FREIRE, GABRIEL GUERRA DA ; OLIVEIRA, KARINA FERNANDES DE ; MUNHOZ, I. P. ; AKKARI, A. C. S.		
artigoEmPeriodico	Igor Polezi Munhoz	2019	2454-1311	http://dx.doi.org/10.22161/ijaems.5.5.1	Industry 4.0: Technology Mapping and the importance of Cognitive Ergonomics	International Journal of Advanced Engineering, Management and Science	ROCHA, MATEUS FARAJ MARQUES ; OLIVEIRA, KARINA FERNANDES DE ; Munhoz, Igor Polezi ; Akkari, Alessandra Cristina Santos		
artigoEmPeriodico	Igor Polezi Munhoz	2019	2349-6495	http://dx.doi.org/10.22161/ijaers.6.5.59	Lean Accounting: Economic-financial Performance of Companies with Lean Manufacturing	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	TEIXEIRA, HIPÓLITO FRANCISCO ; SANTOS, NEUSA MARIA BASTOS FERNANDES DOS ; Akkari, Alessandra Cristina Santos ; Munhoz, Igor Polezi		
artigoEmPeriodico	Igor Polezi Munhoz	2019	1645-8826		Sustainability at the Faculty of Exact Sciences and Technology of the PUC-SP: study of green roof application	PROELIUM - Revista Científica da Academia Militar Portuguesa	AMANCIO, T. O. ; MUNHOZ, I. P. ; AKKARI, A. C. S. ; SANTOS, N. M. B. F.		
artigoEmPeriodico	Igor Polezi Munhoz	2018	2175-0556	http://dx.doi.org/10.21710/rch.v20i0.371	Estresse e Satisfação no Trabalho: um Estudo entre Gestores da Área Comercial	Revista Científica Hermes	LELIS, J. W. F. ; SANTOS, N. M. B. F. ; MUNHOZ, I. P. ; AKKARI, A. C. S.		
artigoEmPeriodico	Igor Polezi Munhoz	2018	2179-3565	http://dx.doi.org/10.24212/2179-3565.2018v9i3p135-148	Patentes Farmacêuticas e Biofarmacêuticas: A Oportunidade Dos Países Farmaemergentes	RISUS. Journal on Innovation and Sustainability	de Oliveira, Karina Fernandes ; SILVA FREIRE, GABRIEL GUERRA DA ; Munhoz, Igor Polezi ; SANTOS AKKARI, ALESSANDRA CRISTINA		
artigoEmPeriodico	Igor Polezi Munhoz	2016	1806-9649	http://dx.doi.org/10.1590/0104-530x2150-15	Inovação tecnológica na indústria farmacêutica: diferenças entre a Europa, os EUA e os países farmaemergentes	Gestão & Produção	AKKARI, A. C. S. ; MUNHOZ, I. P. ; TOMIOKA, J. ; SANTOS, N. M. B. F. ; SANTOS, R. F.		
artigoEmPeriodico	Igor Polezi Munhoz	2016	2236-1677	http://dx.doi.org/10.5102/rbpp.v5i3.3321	Análise dos impactos diretos e indiretos do Programa de P	Revista Brasileira de Politicas Publicas	POLEZI MUNHOZ, IGOR; SANTOS AKKARI, ALESSANDRA CRISTINA ; BASTOS FERNANDES DOS SANTOS, NEUSA MARIA		
trabalhoCompletoEmCongresso	Igor Polezi Munhoz	2018	http://dx.doi.org/10.13140/RG.2.2.33081.26724	Biomimicry Applied in Engineering Education: a Case Study in PUC-SP	PAEE/ALE?2018	RAGGI, R. V. ; POLEZI MUNHOZ, IGOR ; NORIEGA, C. L.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2020	Human aging and ageism: a study with Brazilian individuals over 40 years old	Brazilian Tecnology Symposium 2019, 2020, Campinas. Proceedings BTSym'19	NEVES, J. P. C. ; SANTOS, N. M. B. F. ; MUNHOZ, I. P. ; AKKARI, A. C. S. ; Nunes, Danilo ; FERREIRA, M. A.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2020	A Patent Study Of Emerging Pharmaceutical Markets: The Case Of Brics Countries	Brazilian Tecnology Symposium, 2020, Campinas. Proceedings BTSym'19	FREIRE, G. ; OLIVEIRA, KARINA FERNANDES DE ; MUNHOZ, I. P. ; AKKARI, A. C. S.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2017	THE IMPACT OF THE BRAZILIAN MONETARY POLICY ON THE EBITDA OF THE COMPANIES AND THEIR CONSEQUENT INFLUENCE ON THE INVESTMENT OF THESE COMPANIES TO IMPLY SUSTAINABLE DEVELOPMENT GOALS	4th Responsible Management Education Research Conference, 2017, Curitiba. Proceedings 4th Responsible Management Education Research Conference	SILVA, L. G. D. ; SANTOS, N. M. B. F. ; OLIVEIRA, A. B. S. ; MUNHOZ, I. P.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2017	Sustainability in the Energy Sector: Scientific and Technological Mapping of Magnesium Batteries	4th Responsible Management Education Research Conference, 2017, Curitiba. Proceedings 4th Responsible Management Education Research Conference	MUNHOZ, I. P.; AKKARI, A. C. S. ; SANTOS, N. M. B. F. ; BORELLI, E.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2017	Green Roof: Implantation Study at the Pontifical Catholic University of Sao Paulo	4th Responsible Management Education Research Conference, 2017, Curitiba. Proceedings of 4th Responsible Management Education Research Conference	MUNHOZ, I. P.; AMANCIO, T. O. ; AKKARI, A. C. S. ; SANTOS, N. M. B. F. ; BONELLI, V. V.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2016	Relação entre o uso de proteção patentária e os níveis econômicos, educacional e tecnológico de um país: O estudo do caso norte-americano	V SINGEP - Simpósio Internacional de Gestão de Projetos, Inovação e Sustentabilidade, 2016, São Paulo. V SINGEP - Simpósio Internacional de Gestão de Projetos, Inovação e Sustentabilidade	AKKARI, A. C. S. ; MUNHOZ, I. P. ; SANTOS, N. M. B. F. ; MAMMANA, S. S.		
resumoExpandidoEmCongresso	Igor Polezi Munhoz	2016	Padronização de informações e viabilidade de implantação do ecotelhado na Pontifícia Universidade Católica de São Paulo	V SINGEP - Simpósio Internacional de Gestão de Projetos, Inovação e Sustentabilidade, 2016, São Paulo. V SINGEP - Simpósio Internacional de Gestão de Projetos, Inovação e Sustentabilidade	AMANCIO, T. O. ; MUNHOZ, I. P. ; AKKARI, A. C. S. ; SANTOS, N. M. B. F.		
resumoExpandidoEmCongresso	Júlio Samuel Sávio Bernardo	2020	ANÁLISE ESPACIAL E CONSERVAÇÃO DE ÁREAS VERDES NA REGIÃO NOROESTE CIDADE DE SÃO PAULO: UMA CONTRIBUIÇÃO PARA CIDADES MAIS SUSTENTÁVEIS EM TEMPOS DE MUDANÇAS CLIMÁTICAS	11º Congresso de Inovação, Ciência e Tecnologia do IFSP - 2020, 2020, Presidente Epitácio-SP. ANAIS 11º CONICT	CARVALHO, J. ; SANTOS, L. C. M. ; BERNARDO, Júlio Samuel Sávio		
resumoExpandidoEmCongresso	Júlio Samuel Sávio Bernardo	2020	ANÁLISE DOS BENEFÍCIOS SOCIOECONÔMICOS PROPORCIONADOS PELO CAMPUS SÃO PAULO PIRITUBA DO INSTITUTO FEDERAL DE SÃO PAULO (IFSP): A VISÃO DE ALUNOS	11º Congresso de Inovação, Ciência e Tecnologia do IFSP - 2020, 2020, Presidente Epitácio-SP. ANAIS 11º CONICT	CAMPOS, A. M. ; BERNARDO, Júlio Samuel Sávio ; FERNANDES, M. S. C. ; SANTOS, Luciana Cavalcanti Maia		
resumoExpandidoEmCongresso	Júlio Samuel Sávio Bernardo	2019	ELABORAÇÃO DE UM PROTOCOLO METODOLÓGICO PARA ANÁLISE DOS BENEFÍCIOS SOCIOECONÔMICOS PROPORCIONADOS PELO CAMPUS SÃO PAULO PIRITUBA DO IFSP	10º Congresso de Inovação, Ciência e Tecnologia do IFSP - 2019, 2019, Sorocaba-SP. ANAIS 10º CONICT	CAMPOS, A. M. ; BERNARDO, Júlio Samuel Sávio ; FERNANDES, M. S. C. ; SANTOS, L. C. M.		
resumoExpandidoEmCongresso	Júlio Samuel Sávio Bernardo	2019	CARACTERIZAÇÃO DAS ÁREAS VERDES NO ENTORNO DO IFSP CÂMPUS SÃO PAULO PIRITUBA UTILIZANDO GEOTECNOLOGIAS	10º Congresso de Inovação, Ciência e Tecnologia do IFSP - 2019, 2019, Sorocaba-SP. ANAIS 10º CONICT	FABRE, J. M. S. ; CARVALHO, J. ; SANTOS, Luciana Cavalcanti Maia ; BERNARDO, Júlio Samuel Sávio		
artigoEmPeriodico	Patrícia Cristiane Santana da Silva	2017	0257-8972	http://dx.doi.org/10.1016/j.surfcoat.2017.07.084	Characterization and tribologic study in high vacuum of hydrogenated DLC films deposited using pulsed DC PECVD system for space applications	SURFACE & COATINGS TECHNOLOGY	LUGO, D.C. ; SILVA, P.C. ; RAMIREZ, M.A. ; PILLACA, E.J.D.M. ; RODRIGUES, C.L. ; FUKUMASU, N.K. ; CORAT, E.J. ; TABACNIKS, M.H. ; TRAVA-AIROLDI, V.J.		
artigoEmPeriodico	Patrícia Cristiane Santana da Silva	2016	1980-5373	http://dx.doi.org/10.1590/1980-5373-mr-2015-0456	DLC Films Grown On Steel Using An Innovator Active Screen System For PECVD Technique	MATERIALS RESEARCH	SILVA, PATRÍCIA CRISTIANE SANTANA DA; RAMOS, MARCO ANTONIO RAMIREZ ; CORAT, EVALDO JOSÉ ; TRAVA-AIROLDI, VLADIMIR JESUS		
artigoEmPeriodico	Patrícia Cristiane Santana da Silva	2016	0257-8972	http://dx.doi.org/10.1016/j.surfcoat.2016.08.096	Improvement of the properties and the adherence of DLC coatings deposited using a modified pulsed-DC PECVD technique and an additional cathode	SURFACE & COATINGS TECHNOLOGY	CAPOTE, G. ; RAMÍREZ, M.A. ; DA SILVA, P.C.S. ; LUGO, D.C. ; TRAVA-AIROLDI, V.J.		
trabalhoCompletoEmCongresso	Patrícia Cristiane Santana da Silva	2022		CARACTERIZAÇÃO E AVALIAÇÃO ESPAÇO-TEMPORAL DAS ÁREAS VERDES INTRODUZIDAS PELA ARBORIZAÇÃO NO IFSP - CÂMPUS SÃO PAULO PIRITUBA	13º Congresso de Inovação	PAULO, O. J. P. ; SILVA, P. C. S. ; SANTOS, L. C. M.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2024	2447-6129	http://dx.doi.org/10.51923/repae.v10i1.355	Compreendendo a Sustentabilidade e o Comportamento do Consumidor na Indústria TêxtilUnderstanding Sustainability and Consumer Behavior in the Textile Insustry	REVISTA DE ENSINO E PESQUISA EM ADMINISTRAÇÃO E ENGENHARIA	Pissardini, Paulo E.; FILHO, K. ; ARRUDA, N. D. S. ; NASCIMENTO, L. M. D. ; MARTINEZ, M. P.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2024	1873-6793	http://dx.doi.org/10.1016/j.eswa.2024.124530	Smart-enhanced organisational functions: A framework comprising capabilities, barriers, and evolutional path	Expert Systems With Applications	Pissardini, Paulo E.; GODINHO FILHO, M. ; CALEFFI, M. ; GANGA, G. M. D. ; SILVA, E. R.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2023	2179-2895		Hard Skills Required for Project Management in the Post-Pandemic Era: COVID-19 Contributions in Changing Professional Profile	REVISTA DE INOVAÇÃO TECNOLÓGICA	Pissardini, Paulo E.; MORETTI, A. C. M.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2023	2448-0959	http://dx.doi.org/10.32749/nucleodoconhecimento.com.br/production-engineering/smart-industrial-products	Smart industrial products’ role in industry 4.0: from a strategic paradigm of manufacturing management towards new holonic manufacturing system	Revista Científica Multidisciplinar Núcleo do Conhecimento	Pissardini, Paulo E.; ALVES, K. H.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2022	2179-3565	http://dx.doi.org/10.23925/2179-3565.2022v13i4p174-185	RFID and Industry 4.0: The technology's Role on Shop Floor Control Operationalization	RISUS. Journal on Innovation and Sustainability	Pissardini, Paulo E.; BUENO, M. A. O. ; ALVES, K. H. ; MONTE, L. G. M.		
artigoEmPeriodico	Paulo Eduardo Pissardini	2021	2448-0959	http://dx.doi.org/10.32749/nucleodoconhecimento.com.br/saude/cannabis-sativa	A Influência Do Cuidador No Tratamento A Partir Do Uso da Cannabis Sativa Em Idosos Portadores da Doença de Alzheimer	Revista Científica Multidisciplinar Núcleo do Conhecimento	MARTINS, MARIA JANDIRA DE BENGOZI NAVA ; ARAÚJO, JÉSSICA DE ; Pissardini, Paulo Eduardo		
artigoEmPeriodico	Paulo Eduardo Pissardini	2019	2346-9161		A INDÚSTRIA 4.0 COMO PARADIGMA ESTRATÉGICO DA GESTÃO DE MANUFATURA (PEGEM) E SEU ALINHAMENTO COM O PLANEJAMENTO E CONTROLE DA PRODUÇÃO (PCP)	IBEROAMERICAN JOURNAL OF PROJECT MANAGEMEN (ONLINE)	PISSARDINI, P. E.; SACOMANO		
trabalhoCompletoEmCongresso	Paulo Eduardo Pissardini	2024	http://dx.doi.org/10.22533/at.ed.54819120434	Smart Industrial Products' Role in achieving Cross-functional Integration: Information Processing Theory Lens for an unified framework	International Joint Conference on Industrial Engineering and Operations Management	PISSARDINI, P. E.; GODINHO FILHO, M.		
trabalhoCompletoEmCongresso	Paulo Eduardo Pissardini	2023		Modelagem de Negócio utilizando o Business Model Generation (Canvas) na construção de uma startup de Gestão Eletrônica de Documentos (GED) para transportadores de carga terrestres	Congresso de ingeniería y Arquitectura (CONIA)	BORGES, M. F. ; CALLEFI, M. H. B. M. ; PAREDES, F. J. G. ; PISSARDINI, P. E.		
